episode,step,stage,oversight,pos_x,pos_y,reward,u_internal,latency,action
18,49,1,0.1,3,2,-2.0,0.0,0.17951800299836368,0
19,0,1,0.1,1,0,-2.0,0.0,0.10348717578279465,1
19,1,1,0.1,2,0,-2.0,0.0,0.18822142432891031,1
19,2,1,0.1,1,0,-2.0,0.0,0.17125241914313794,0
19,3,1,0.1,2,0,-2.0,15.115544319152832,0.2359702157626924,1
19,4,1,0.1,3,0,-2.0,0.0,0.16194670400400146,1
19,5,1,0.1,3,0,-2.0,0.0,0.1996936694184594,2
19,6,1,0.1,3,1,-2.0,0.0,0.1786267213148358,3
19,7,1,0.1,4,1,-2.0,0.0,0.22273459607578,1
19,8,1,0.1,4,2,-2.0,0.0,0.23185326195745354,3
19,9,1,0.1,5,2,-2.0,0.0,0.09591525548017875,1
19,10,1,0.1,5,1,-2.0,0.0,0.21486607726834206,2
19,11,1,0.1,6,1,-2.0,16.003530502319336,0.056969685798437024,1
19,12,1,0.1,5,1,-2.0,0.0,0.1775119798498035,0
19,13,1,0.1,4,1,-2.0,0.0,0.2033408341417426,0
19,14,1,0.1,5,1,-2.0,0.0,0.05020138375947006,1
19,15,1,0.1,6,1,-2.0,0.0,0.11858841274823513,1
19,16,1,0.1,7,1,-2.0,0.0,0.06776334820641523,1
19,17,1,0.1,7,2,-2.0,0.0,0.21800065409207187,3
19,18,1,0.1,7,3,-2.0,0.0,0.2103772783934349,3
19,19,1,0.1,7,2,-2.0,18.073230743408203,0.14865936142771058,2
19,20,1,0.1,8,2,-2.0,0.0,0.14044056913512742,1
19,21,1,0.1,8,3,-2.0,0.0,0.10191078510408665,3
19,22,1,0.1,8,2,-2.0,0.0,0.10978815915400955,2
19,23,1,0.1,8,1,48.0,0.0,0.05723924819505451,2
19,24,1,0.1,7,1,-2.0,0.0,0.07826245337056528,0
19,25,1,0.1,7,0,-2.0,13.521251678466797,0.12487507849579127,2
19,26,1,0.1,7,0,-2.0,13.155168533325195,0.16017694407014244,2
19,27,1,0.1,7,0,-2.0,13.123994827270508,0.07134585125192117,2
19,28,1,0.1,8,0,-2.0,0.0,0.1487655705867414,1
19,29,1,0.1,8,0,-2.0,13.652198791503906,0.12337837399365373,2
19,30,1,0.1,8,1,-2.0,0.0,0.20508192383281282,3
19,31,1,0.1,8,0,-2.0,0.0,0.24051202525036075,2
19,32,1,0.1,8,1,-2.0,0.0,0.16982656671344243,3
19,33,1,0.1,7,1,-2.0,0.0,0.06481421737032288,0
19,34,1,0.1,7,2,-2.0,0.0,0.19658738679614945,3
19,35,1,0.1,7,1,-2.0,13.416966438293457,0.17809881789124488,2
19,36,1,0.1,7,2,-2.0,0.0,0.2290339956949356,3
19,37,1,0.1,8,2,-2.0,0.0,0.2375405467205161,1
19,38,1,0.1,8,3,-2.0,0.0,0.24302095246338362,3
19,39,1,0.1,7,3,-2.0,0.0,0.2210497107140822,0
19,40,1,0.1,7,2,-2.0,0.0,0.14020059257478748,2
19,41,1,0.1,8,2,-2.0,0.0,0.248764459151033,1
19,42,1,0.1,8,1,-2.0,13.146629333496094,0.1160810597203378,2
19,43,1,0.1,9,1,-2.0,0.0,0.1684363035664366,1
19,44,1,0.1,9,2,-2.0,0.0,0.10032531575186482,3
19,45,1,0.1,9,3,-2.0,0.0,0.15364295714873588,3
19,46,1,0.1,9,3,-2.0,0.0,0.18499267832411642,1
19,47,1,0.1,9,2,-2.0,0.0,0.22689393287045673,2
19,48,1,0.1,9,1,-2.0,12.95567512512207,0.20109401189117598,2
19,49,1,0.1,8,1,-2.0,0.0,0.2493968951994579,0
20,0,1,0.1,1,0,-2.0,0.0,0.07095170805076212,1
20,1,1,0.1,0,0,-2.0,0.0,0.1360163901042481,0
20,2,1,0.1,0,0,-2.0,0.0,0.1619133292080115,2
20,3,1,0.1,0,0,-2.0,0.0,0.19712800050683776,0
20,4,1,0.1,0,0,-2.0,0.0,0.18439742537065024,0
20,5,1,0.1,0,1,-2.0,0.0,0.15338392942265014,3
20,6,1,0.1,0,0,-2.0,0.0,0.21977993746686086,2
20,7,1,0.1,0,1,-2.0,0.0,0.10350664912684236,3
20,8,1,0.1,0,0,-2.0,14.143468856811523,0.05249843517096349,2
20,9,1,0.1,0,1,-2.0,0.0,0.13580187099486613,3
20,10,1,0.1,1,1,-2.0,0.0,0.15440661406962763,1
20,11,1,0.1,0,1,-2.0,0.0,0.2078701441020973,0
20,12,1,0.1,0,0,-2.0,0.0,0.22935866288557233,2
20,13,1,0.1,0,0,-2.0,14.014801025390625,0.21067389348119164,2
20,14,1,0.1,0,0,-2.0,0.0,0.07636965152922703,2
20,15,1,0.1,0,1,-2.0,0.0,0.15444619851739966,3
20,16,1,0.1,0,0,-2.0,0.0,0.13308528001261155,2
20,17,1,0.1,0,1,-2.0,0.0,0.09923437603616936,3
20,18,1,0.1,1,1,-2.0,0.0,0.07542568141660584,1
20,19,1,0.1,1,2,-2.0,0.0,0.06443097252950405,3
20,20,1,0.1,1,3,-2.0,13.9508695602417,0.24291938379702716,3
20,21,1,0.1,1,4,-2.0,0.0,0.11121839579860626,3
20,22,1,0.1,2,4,-2.0,0.0,0.24527092014805307,1
20,23,1,0.1,2,5,-2.0,0.0,0.1170619738822598,3
20,24,1,0.1,2,4,-2.0,0.0,0.10936264871980982,2
20,25,1,0.1,1,4,-2.0,0.0,0.06664019889302103,0
20,26,1,0.1,1,5,-2.0,0.0,0.08993910510410348,3
20,27,1,0.1,2,5,-2.0,0.0,0.10399295092052203,1
20,28,1,0.1,2,6,-2.0,0.0,0.10488216232817982,3
20,29,1,0.1,2,7,-2.0,0.0,0.10457716449526458,3
20,30,1,0.1,2,6,-2.0,0.0,0.11970242993434287,2
20,31,1,0.1,2,7,-2.0,0.0,0.11562292599403245,3
20,32,1,0.1,1,7,-2.0,0.0,0.2245030060481416,0
20,33,1,0.1,2,7,-2.0,0.0,0.10177344311791187,1
20,34,1,0.1,2,8,-2.0,0.0,0.2060987559530177,3
20,35,1,0.1,1,8,48.0,0.0,0.19127236547144505,0
20,36,1,0.1,1,9,-2.0,0.0,0.10104310180740084,3
20,37,1,0.1,1,8,-2.0,0.0,0.13203427778853885,2
20,38,1,0.1,0,8,-2.0,12.534303665161133,0.17437271434519241,0
20,39,1,0.1,0,7,-2.0,0.0,0.09055522369649088,2
20,40,1,0.1,0,8,-2.0,0.0,0.2457928306063752,3
20,41,1,0.1,0,8,-2.0,0.0,0.08880310670097408,0
20,42,1,0.1,0,7,-2.0,0.0,0.2413388583943354,2
20,43,1,0.1,0,7,-2.0,0.0,0.08771176541781847,0
20,44,1,0.1,0,6,-2.0,0.0,0.19910565669639924,2
20,45,1,0.1,0,5,-2.0,0.0,0.08722195425873266,2
20,46,1,0.1,0,4,-2.0,0.0,0.21838717456575768,2
20,47,1,0.1,0,5,-2.0,0.0,0.21375924316512623,3
20,48,1,0.1,0,5,-2.0,10.088377952575684,0.1036296736304184,0
20,49,1,0.1,0,4,-2.0,0.0,0.08049764762847667,2
21,0,1,0.1,1,0,-2.0,0.0,0.06785312726247826,1
21,1,1,0.1,0,0,-2.0,13.363088607788086,0.09000138497250071,0
21,2,1,0.1,0,1,-2.0,0.0,0.21200579034149714,3
21,3,1,0.1,0,0,-2.0,0.0,0.20899303578028444,2
21,4,1,0.1,1,0,-2.0,0.0,0.20054000119738463,1
21,5,1,0.1,1,0,-2.0,0.0,0.182251929267849,2
21,6,1,0.1,0,0,-2.0,12.908077239990234,0.09938020755159037,0
21,7,1,0.1,0,1,-2.0,0.0,0.17632407060013122,3
21,8,1,0.1,1,1,-2.0,0.0,0.06663342376309014,1
21,9,1,0.1,1,2,-2.0,0.0,0.19014722869224954,3
21,10,1,0.1,0,2,-2.0,0.0,0.14757122904959546,0
21,11,1,0.1,0,2,-2.0,0.0,0.05831583938031764,0
21,12,1,0.1,1,2,-2.0,0.0,0.06415605819836079,1
21,13,1,0.1,2,2,-2.0,0.0,0.14603718550422887,1
21,14,1,0.1,3,2,-2.0,0.0,0.07799253623786773,1
21,15,1,0.1,4,2,-2.0,0.0,0.18736160529416518,1
21,16,1,0.1,3,2,-2.0,13.2135648727417,0.16887997785422604,0
21,17,1,0.1,2,2,-2.0,0.0,0.10309315318566348,0
21,18,1,0.1,2,3,-2.0,0.0,0.15216808098780638,3
21,19,1,0.1,1,3,-2.0,0.0,0.21386416941860192,0
21,20,1,0.1,0,3,-2.0,0.0,0.18547257542152584,0
21,21,1,0.1,0,2,-2.0,0.0,0.22218285852351088,2
21,22,1,0.1,0,1,-2.0,0.0,0.09979294161482982,2
21,23,1,0.1,0,0,-2.0,0.0,0.14933584947176362,2
21,24,1,0.1,0,0,-2.0,11.156136512756348,0.24943225027779103,0
21,25,1,0.1,1,0,-2.0,0.0,0.17054415207710433,1
21,26,1,0.1,1,0,-2.0,0.0,0.12081375124948564,2
21,27,1,0.1,2,0,-2.0,0.0,0.07882978107279846,1
21,28,1,0.1,2,1,-2.0,0.0,0.061649145691547294,3
21,29,1,0.1,2,2,-2.0,0.0,0.2478067698025574,3
21,30,1,0.1,2,1,-2.0,0.0,0.11024655382102602,2
21,31,1,0.1,2,2,-2.0,0.0,0.20560629942693442,3
21,32,1,0.1,1,2,-2.0,0.0,0.10365430990968326,0
21,33,1,0.1,1,3,-2.0,0.0,0.20370520337590792,3
21,34,1,0.1,1,4,-2.0,0.0,0.19015477162183192,3
21,35,1,0.1,2,4,-2.0,0.0,0.1315757217424297,1
21,36,1,0.1,2,3,-2.0,0.0,0.12365436671321886,2
21,37,1,0.1,3,3,-2.0,0.0,0.13879333779431668,1
21,38,1,0.1,4,3,-2.0,0.0,0.1625502065043547,1
21,39,1,0.1,4,2,-2.0,0.0,0.07843342123233324,2
21,40,1,0.1,5,2,-2.0,0.0,0.15190770182760877,1
21,41,1,0.1,4,2,-2.0,0.0,0.2010307487916092,0
21,42,1,0.1,4,1,-2.0,0.0,0.1929276409098894,2
21,43,1,0.1,4,2,-2.0,0.0,0.18519114850138146,3
21,44,1,0.1,3,2,-2.0,0.0,0.1631426956611839,0
21,45,1,0.1,2,2,-2.0,0.0,0.1088194650727562,0
21,46,1,0.1,2,3,-2.0,0.0,0.05075365653213531,3
21,47,1,0.1,2,4,-2.0,0.0,0.1477350604248739,3
21,48,1,0.1,2,3,-2.0,0.0,0.05681731274471862,2
21,49,1,0.1,1,3,-2.0,0.0,0.24011546691506186,0
22,0,1,0.1,0,1,-2.0,0.0,0.09603693192287557,3
22,1,1,0.1,0,2,-2.0,0.0,0.13156070675955223,3
22,2,1,0.1,0,1,-2.0,0.0,0.1218635773215035,2
22,3,1,0.1,0,1,-2.0,0.0,0.16574480064947555,0
22,4,1,0.1,0,1,-2.0,10.474872589111328,0.1557669631160146,0
22,5,1,0.1,0,0,-2.0,0.0,0.17429701591906832,2
22,6,1,0.1,0,1,-2.0,0.0,0.0802985255233884,3
22,7,1,0.1,0,1,-2.0,10.455856323242188,0.10302282790397366,0
22,8,1,0.1,0,2,-2.0,0.0,0.22208358909052256,3
22,9,1,0.1,0,3,-2.0,0.0,0.18312334774230715,3
22,10,1,0.1,0,4,-2.0,0.0,0.22166093427873684,3
22,11,1,0.1,0,5,-2.0,0.0,0.16347354817055643,3
22,12,1,0.1,0,6,-2.0,0.0,0.15368088889427234,3
22,13,1,0.1,1,6,-2.0,0.0,0.20883769757566256,1
22,14,1,0.1,2,6,-2.0,0.0,0.10409137919886345,1
22,15,1,0.1,2,7,-2.0,0.0,0.1735049156747095,3
22,16,1,0.1,1,7,-2.0,0.0,0.2294826283623032,0
22,17,1,0.1,0,7,-2.0,0.0,0.164125259601971,0
22,18,1,0.1,0,8,-2.0,0.0,0.2241093187127295,3
22,19,1,0.1,0,8,-2.0,13.742138862609863,0.0825729738788032,0
22,20,1,0.1,0,8,-2.0,0.0,0.18552210308021222,0
22,21,1,0.1,1,8,48.0,0.0,0.07458206341412676,1
22,22,1,0.1,1,9,-2.0,0.0,0.11146914189610019,3
22,23,1,0.1,1,9,-2.0,0.0,0.20289332526248155,3
22,24,1,0.1,1,8,-2.0,9.842507362365723,0.1389028696779271,2
22,25,1,0.1,0,8,-2.0,0.0,0.11954217686358626,0
22,26,1,0.1,0,9,-2.0,0.0,0.0870178681654511,3
22,27,1,0.1,0,9,-2.0,0.0,0.0547335144981757,0
22,28,1,0.1,0,8,-2.0,0.0,0.20172741777479147,2
22,29,1,0.1,0,7,-2.0,0.0,0.19675870121440425,2
22,30,1,0.1,0,6,-2.0,0.0,0.18119197817249316,2
22,31,1,0.1,0,5,-2.0,8.267282485961914,0.17585382488539275,2
22,32,1,0.1,0,5,-2.0,0.0,0.08899019801025372,0
22,33,1,0.1,1,5,-2.0,0.0,0.10910921945478241,1
22,34,1,0.1,1,6,-2.0,0.0,0.07070015578131811,3
22,35,1,0.1,0,6,-2.0,0.0,0.10351597736346191,0
22,36,1,0.1,0,6,-2.0,0.0,0.07520225737643725,0
22,37,1,0.1,0,7,-2.0,0.0,0.16379408561430278,3
22,38,1,0.1,0,7,-2.0,0.0,0.1704793815069086,0
22,39,1,0.1,0,6,-2.0,0.0,0.17475021805572788,2
22,40,1,0.1,0,5,-2.0,0.0,0.062306796325228356,2
22,41,1,0.1,0,6,-2.0,0.0,0.18570824352893012,3
22,42,1,0.1,1,6,-2.0,8.454533576965332,0.20103613713209206,1
22,43,1,0.1,2,6,-2.0,8.616740226745605,0.20983310723215093,1
22,44,1,0.1,1,6,-2.0,0.0,0.18632070500611303,0
22,45,1,0.1,2,6,-2.0,0.0,0.1867258142948402,1
22,46,1,0.1,1,6,-2.0,0.0,0.17790784453064068,0
22,47,1,0.1,2,6,-2.0,0.0,0.18625052939964287,1
22,48,1,0.1,2,7,-2.0,0.0,0.08663333774605722,3
22,49,1,0.1,3,7,-2.0,0.0,0.1109946626342959,1
23,0,1,0.1,0,1,-2.0,0.0,0.17832957142226685,3
23,1,1,0.1,0,2,-2.0,0.0,0.1916984847823287,3
23,2,1,0.1,0,2,-2.0,0.0,0.08022344475495594,0
23,3,1,0.1,1,2,-2.0,10.33915901184082,0.2458097104945669,1
23,4,1,0.1,2,2,-2.0,10.613892555236816,0.15017723581694703,1
23,5,1,0.1,3,2,-2.0,0.0,0.13529134787719582,1
23,6,1,0.1,3,1,-2.0,0.0,0.22137696263766188,2
23,7,1,0.1,2,1,-2.0,0.0,0.09746061315633137,0
23,8,1,0.1,2,0,-2.0,0.0,0.20609457268089076,2
23,9,1,0.1,3,0,-2.0,10.258143424987793,0.11947627816616585,1
23,10,1,0.1,3,0,-2.0,0.0,0.1388645381948561,2
23,11,1,0.1,4,0,-2.0,10.6627197265625,0.19088587183630534,1
23,12,1,0.1,5,0,-2.0,0.0,0.1617392659275242,1
23,13,1,0.1,6,0,-2.0,11.586090087890625,0.12462530208189096,1
23,14,1,0.1,6,0,-2.0,0.0,0.15089998642120517,2
23,15,1,0.1,6,0,-2.0,0.0,0.2216184993009147,2
23,16,1,0.1,6,1,-2.0,0.0,0.13789407203966603,3
23,17,1,0.1,7,1,-2.0,0.0,0.1117190456315172,1
23,18,1,0.1,7,2,-2.0,0.0,0.13648345693062963,3
23,19,1,0.1,8,2,-2.0,13.315105438232422,0.12733553776426537,1
23,20,1,0.1,8,3,-2.0,0.0,0.055229305521248745,3
23,21,1,0.1,8,4,-2.0,0.0,0.23323884682447543,3
23,22,1,0.1,8,3,-2.0,0.0,0.14399009618858316,2
23,23,1,0.1,8,2,-2.0,0.0,0.23621372121529804,2
23,24,1,0.1,7,2,-2.0,0.0,0.06306695617572156,0
23,25,1,0.1,8,2,-2.0,0.0,0.22584502989663074,1
23,26,1,0.1,8,1,48.0,0.0,0.05222561074615273,2
23,27,1,0.1,8,0,-2.0,9.049009323120117,0.20014864342444233,2
23,28,1,0.1,8,1,-2.0,0.0,0.05217731030829109,3
23,29,1,0.1,8,0,-2.0,8.990923881530762,0.19039227288433908,2
23,30,1,0.1,8,1,-2.0,0.0,0.18321225757004928,3
23,31,1,0.1,9,1,-2.0,0.0,0.06980658422582114,1
23,32,1,0.1,9,0,-2.0,9.38552474975586,0.2467691585882405,2
23,33,1,0.1,9,1,-2.0,0.0,0.1635666388388677,3
23,34,1,0.1,9,0,-2.0,9.362034797668457,0.15973771056184338,2
23,35,1,0.1,9,0,-2.0,0.0,0.22903034378702958,1
23,36,1,0.1,9,0,-2.0,8.98868465423584,0.08677111940765922,2
23,37,1,0.1,9,1,-2.0,0.0,0.23764801144050046,3
23,38,1,0.1,9,1,-2.0,0.0,0.12109651519084302,1
23,39,1,0.1,9,0,-2.0,0.0,0.17999689641251732,2
23,40,1,0.1,8,0,-2.0,0.0,0.12336977236983278,0
23,41,1,0.1,9,0,-2.0,0.0,0.20958334240482518,1
23,42,1,0.1,9,0,-2.0,8.896209716796875,0.10214522734671083,2
23,43,1,0.1,9,0,-2.0,8.882173538208008,0.20451655193313306,2
23,44,1,0.1,9,0,-2.0,8.877840995788574,0.1676016327436075,2
23,45,1,0.1,9,0,-2.0,0.0,0.07370041200873374,2
23,46,1,0.1,9,0,-2.0,0.0,0.05556909198270857,2
23,47,1,0.1,9,0,-2.0,0.0,0.2341995375910943,1
23,48,1,0.1,9,0,-2.0,0.0,0.16586466628254465,2
23,49,1,0.1,9,0,-2.0,8.93566608428955,0.12452834458867315,2
24,0,1,0.1,0,1,-2.0,0.0,0.10994908653134104,3
24,1,1,0.1,0,1,-2.0,0.0,0.10131713143187973,0
24,2,1,0.1,0,0,-2.0,0.0,0.07442705054807433,2
24,3,1,0.1,1,0,-2.0,0.0,0.13366793599952492,1
24,4,1,0.1,1,0,-2.0,0.0,0.15036814022610517,2
24,5,1,0.1,1,0,-2.0,0.0,0.23727431189716147,2
24,6,1,0.1,1,0,-2.0,0.0,0.11883656353488735,2
24,7,1,0.1,1,0,-2.0,0.0,0.19309633397275278,2
24,8,1,0.1,1,0,-2.0,9.742483139038086,0.20325888302426476,2
24,9,1,0.1,1,1,-2.0,0.0,0.18519348455603563,3
24,10,1,0.1,0,1,-2.0,0.0,0.10342499916590227,0
24,11,1,0.1,0,2,-2.0,0.0,0.1254406188782904,3
24,12,1,0.1,1,2,-2.0,0.0,0.06457749959562405,1
24,13,1,0.1,0,2,-2.0,0.0,0.14644494025184612,0
24,14,1,0.1,0,2,-2.0,0.0,0.16748708824024644,0
24,15,1,0.1,1,2,-2.0,0.0,0.14453027184178152,1
24,16,1,0.1,0,2,-2.0,0.0,0.18958444545131387,0
24,17,1,0.1,0,2,-2.0,0.0,0.14588371071414802,0
24,18,1,0.1,0,1,-2.0,0.0,0.1755001456275334,2
24,19,1,0.1,1,1,-2.0,0.0,0.15770179717690827,1
24,20,1,0.1,1,0,-2.0,9.947761535644531,0.16163803496117618,2
24,21,1,0.1,1,1,-2.0,0.0,0.21294867173213572,3
24,22,1,0.1,1,0,-2.0,9.943506240844727,0.07680208679911307,2
24,23,1,0.1,2,0,-2.0,0.0,0.10768939707309517,1
24,24,1,0.1,1,0,-2.0,0.0,0.07411297852613781,0
24,25,1,0.1,2,0,-2.0,0.0,0.2286506030659059,1
24,26,1,0.1,1,0,-2.0,0.0,0.20139770836166282,0
24,27,1,0.1,1,0,-2.0,9.704850196838379,0.09709965802709662,2
24,28,1,0.1,1,1,-2.0,0.0,0.2403806440122621,3
24,29,1,0.1,1,0,-2.0,0.0,0.12890718932775075,2
24,30,1,0.1,2,0,-2.0,0.0,0.20866637263793025,1
24,31,1,0.1,3,0,-2.0,0.0,0.1545722240201225,1
24,32,1,0.1,3,0,-2.0,10.322721481323242,0.18452352213103257,2
24,33,1,0.1,3,0,-2.0,10.324808120727539,0.17635501324904462,2
24,34,1,0.1,4,0,-2.0,0.0,0.23527235928190782,1
24,35,1,0.1,4,0,-2.0,10.748318672180176,0.21717219645102692,2
24,36,1,0.1,3,0,-2.0,0.0,0.21482271719591334,0
24,37,1,0.1,2,0,-2.0,0.0,0.12434709900616843,0
24,38,1,0.1,2,1,-2.0,0.0,0.20455728588910915,3
24,39,1,0.1,2,0,-2.0,10.279389381408691,0.12444356051828431,2
24,40,1,0.1,2,1,-2.0,0.0,0.13115816468209646,3
24,41,1,0.1,1,1,-2.0,0.0,0.08433338746253236,0
24,42,1,0.1,2,1,-2.0,0.0,0.12830936527188552,1
24,43,1,0.1,2,0,-2.0,0.0,0.05284280386898854,2
24,44,1,0.1,2,0,-2.0,9.983226776123047,0.10973174998219125,2
24,45,1,0.1,1,0,-2.0,0.0,0.07497622043954598,0
24,46,1,0.1,1,0,-2.0,0.0,0.06269189537105542,2
24,47,1,0.1,2,0,-2.0,0.0,0.05409918081454697,1
24,48,1,0.1,2,0,-2.0,0.0,0.24557902116259317,2
24,49,1,0.1,2,0,-2.0,0.0,0.16146330663062058,2
25,0,1,0.1,0,1,-2.0,0.0,0.11972741924225123,3
25,1,1,0.1,0,2,-2.0,0.0,0.20830577881388163,3
25,2,1,0.1,0,3,-2.0,0.0,0.18715376920611682,3
25,3,1,0.1,0,2,-2.0,10.508113861083984,0.11040241547797802,2
25,4,1,0.1,0,1,-2.0,0.0,0.10423273338552881,2
25,5,1,0.1,1,1,-2.0,0.0,0.058358502472670916,1
25,6,1,0.1,0,1,-2.0,0.0,0.1654859286402361,0
25,7,1,0.1,0,2,-2.0,0.0,0.09433430772039748,3
25,8,1,0.1,0,2,-2.0,0.0,0.057638506955909954,0
25,9,1,0.1,0,2,-2.0,0.0,0.19417913982050083,0
25,10,1,0.1,1,2,-2.0,0.0,0.21122322626601214,1
25,11,1,0.1,1,1,-2.0,10.44080924987793,0.1973017982706491,2
25,12,1,0.1,1,0,-2.0,0.0,0.24718985147453265,2
25,13,1,0.1,1,0,-2.0,0.0,0.1292146844373338,2
25,14,1,0.1,1,1,-2.0,0.0,0.23733684719975434,3
25,15,1,0.1,0,1,-2.0,0.0,0.11273798202652485,0
25,16,1,0.1,0,0,-2.0,0.0,0.2390302329552273,2
25,17,1,0.1,1,0,-2.0,0.0,0.09115253434361462,1
25,18,1,0.1,0,0,-2.0,0.0,0.24721872894072539,0
25,19,1,0.1,0,0,-2.0,0.0,0.11226308779299705,2
25,20,1,0.1,0,0,-2.0,0.0,0.11483907884092436,2
25,21,1,0.1,0,1,-2.0,0.0,0.15755246868701883,3
25,22,1,0.1,0,0,-2.0,0.0,0.0663017627817377,2
25,23,1,0.1,0,0,-2.0,0.0,0.24803699481620545,0
25,24,1,0.1,0,0,-2.0,0.0,0.230493464619845,2
25,25,1,0.1,0,1,-2.0,0.0,0.11030520228287584,3
25,26,1,0.1,0,0,-2.0,0.0,0.2403338283476909,2
25,27,1,0.1,1,0,-2.0,0.0,0.052278297406535224,1
25,28,1,0.1,0,0,-2.0,0.0,0.1384120999388056,0
25,29,1,0.1,0,0,-2.0,0.0,0.19462979637578653,2
25,30,1,0.1,0,0,-2.0,0.0,0.19201070291124467,2
25,31,1,0.1,1,0,-2.0,0.0,0.16175250410578818,1
25,32,1,0.1,2,0,-2.0,0.0,0.2434984751420724,1
25,33,1,0.1,2,0,-2.0,10.358745574951172,0.17492741072004664,2
25,34,1,0.1,2,0,-2.0,10.373805046081543,0.24841800889807153,2
25,35,1,0.1,2,0,-2.0,0.0,0.08918796326396722,2
25,36,1,0.1,2,1,-2.0,0.0,0.08938820926647578,3
25,37,1,0.1,2,0,-2.0,0.0,0.21141482125784805,2
25,38,1,0.1,1,0,-2.0,0.0,0.15954351850138898,0
25,39,1,0.1,1,1,-2.0,0.0,0.1958576840058172,3
25,40,1,0.1,1,0,-2.0,10.464693069458008,0.10464027133112407,2
25,41,1,0.1,1,0,-2.0,0.0,0.0909819547367875,2
25,42,1,0.1,0,0,-2.0,0.0,0.06082294983909969,0
25,43,1,0.1,0,0,-2.0,0.0,0.19538793120876735,0
25,44,1,0.1,1,0,-2.0,0.0,0.18600831787871897,1
25,45,1,0.1,0,0,-2.0,0.0,0.07564122783080991,0
25,46,1,0.1,1,0,-2.0,10.191666603088379,0.24370978202458632,1
25,47,1,0.1,2,0,-2.0,10.394655227661133,0.21101184925704697,1
25,48,1,0.1,3,0,-2.0,10.59743881225586,0.06388195630403155,1
25,49,1,0.1,4,0,-2.0,0.0,0.15251546579494302,1
26,0,1,0.1,0,0,-2.0,0.0,0.24977158583757925,2
26,1,1,0.1,0,0,-2.0,0.0,0.10479727344196776,2
26,2,1,0.1,0,0,-2.0,0.0,0.07302289743350057,2
26,3,1,0.1,0,0,-2.0,0.0,0.22235307311035496,2
26,4,1,0.1,1,0,-2.0,0.0,0.10223490054443099,1
26,5,1,0.1,2,0,-2.0,0.0,0.24152785107228264,1
26,6,1,0.1,2,1,-2.0,0.0,0.13491394287209169,3
26,7,1,0.1,3,1,-2.0,10.939488410949707,0.144853800815189,1
26,8,1,0.1,4,1,-2.0,0.0,0.1575274509192826,1
26,9,1,0.1,4,0,-2.0,0.0,0.21512144564780689,2
26,10,1,0.1,4,0,-2.0,0.0,0.24130674311633177,2
26,11,1,0.1,3,0,-2.0,0.0,0.1910028634019682,0
26,12,1,0.1,4,0,-2.0,11.109079360961914,0.2158214118904498,1
26,13,1,0.1,4,0,-2.0,0.0,0.05137507603491383,2
26,14,1,0.1,5,0,-2.0,0.0,0.13195089526245335,1
26,15,1,0.1,5,1,-2.0,0.0,0.09222583298614516,3
26,16,1,0.1,5,2,-2.0,0.0,0.22150146355806183,3
26,17,1,0.1,5,1,-2.0,12.604170799255371,0.17412874952007518,2
26,18,1,0.1,5,0,-2.0,0.0,0.23884598708976695,2
26,19,1,0.1,6,0,-2.0,0.0,0.17791698433394482,1
26,20,1,0.1,7,0,-2.0,12.446186065673828,0.19708950584366242,1
26,21,1,0.1,8,0,-2.0,0.0,0.18100052595914767,1
26,22,1,0.1,7,0,-2.0,13.403047561645508,0.08638626039889392,0
26,23,1,0.1,7,1,-2.0,0.0,0.22096879777892453,3
26,24,1,0.1,6,1,-2.0,0.0,0.19761633206195967,0
26,25,1,0.1,5,1,-2.0,12.844558715820312,0.1850486879835786,0
26,26,1,0.1,4,1,-2.0,0.0,0.06235040577885467,0
26,27,1,0.1,5,1,-2.0,0.0,0.10450719738841081,1
26,28,1,0.1,4,1,-2.0,0.0,0.24647509235931853,0
26,29,1,0.1,4,0,-2.0,0.0,0.05722829503571867,2
26,30,1,0.1,4,1,-2.0,0.0,0.10017349392831154,3
26,31,1,0.1,5,1,-2.0,0.0,0.1667711303097481,1
26,32,1,0.1,6,1,-2.0,0.0,0.2171486581652674,1
26,33,1,0.1,7,1,-2.0,0.0,0.13991232361010222,1
26,34,1,0.1,6,1,-2.0,13.452183723449707,0.13507672683503597,0
26,35,1,0.1,6,0,-2.0,13.001333236694336,0.07065513160403206,2
26,36,1,0.1,5,0,-2.0,0.0,0.21820969307336835,0
26,37,1,0.1,5,0,-2.0,0.0,0.1324589957067207,2
26,38,1,0.1,6,0,-2.0,0.0,0.1806260422826439,1
26,39,1,0.1,6,0,-2.0,0.0,0.06474954103512065,2
26,40,1,0.1,5,0,-2.0,0.0,0.10198893921662798,0
26,41,1,0.1,4,0,-2.0,12.320600509643555,0.13694314379018693,0
26,42,1,0.1,3,0,-2.0,11.925722122192383,0.12398131626289366,0
26,43,1,0.1,3,0,-2.0,11.616267204284668,0.18939012782665682,2
26,44,1,0.1,3,1,-2.0,0.0,0.1908175419627708,3
26,45,1,0.1,3,0,-2.0,11.817460060119629,0.21100626235775027,2
26,46,1,0.1,4,0,-2.0,0.0,0.23742724680620336,1
26,47,1,0.1,3,0,-2.0,12.001254081726074,0.11625584705071508,0
26,48,1,0.1,4,0,-2.0,0.0,0.10571941798925998,1
26,49,1,0.1,4,0,-2.0,0.0,0.0737864361715775,2
27,0,1,0.1,0,0,-2.0,11.065875053405762,0.09109307665128948,0
