episode,step,pos_x,pos_y,reward,u_internal
267,29,4,2,-0.19999999999999996,18.318265914916992
267,30,4,1,-0.29999999999999993,18.40399932861328
267,31,5,1,-0.3999999999999999,18.408620834350586
267,32,5,2,-0.29999999999999993,18.50958824157715
267,33,6,2,-0.3999999999999999,0.0
267,34,6,1,-0.5,18.626087188720703
267,35,6,2,-0.3999999999999999,18.64432716369629
267,36,6,1,-0.5,18.670501708984375
267,37,6,2,-0.3999999999999999,18.682592391967773
267,38,6,3,-0.29999999999999993,18.711345672607422
267,39,6,2,-0.3999999999999999,18.725154876708984
268,0,0,1,-0.7,18.946178436279297
268,1,0,2,-0.6,18.889291763305664
268,2,0,3,-0.5,18.880041122436523
268,3,0,4,-0.3999999999999999,18.939254760742188
268,4,1,4,-0.29999999999999993,19.08833885192871
268,5,0,4,-0.3999999999999999,0.0
268,6,1,4,-0.29999999999999993,19.09955406188965
268,7,2,4,-0.19999999999999996,18.944316864013672
268,8,1,4,-0.29999999999999993,0.0
268,9,2,4,-0.19999999999999996,18.89582061767578
268,10,3,4,-0.09999999999999998,18.786073684692383
268,11,4,4,100.0,0.0
269,0,1,0,-0.7,18.886899948120117
269,1,2,0,-0.6,18.720365524291992
269,2,3,0,-0.5,0.0
269,3,4,0,-0.3999999999999999,18.592880249023438
269,4,5,0,-0.5,18.537731170654297
269,5,4,0,-0.3999999999999999,0.0
269,6,5,0,-0.5,18.54520034790039
269,7,6,0,-0.6,18.522737503051758
269,8,6,1,-0.5,18.59825325012207
269,9,6,2,-0.3999999999999999,18.613616943359375
269,10,7,2,-0.5,0.0
269,11,7,3,-0.3999999999999999,0.0
269,12,8,3,-0.5,0.0
269,13,8,4,-0.3999999999999999,18.808002471923828
269,14,8,5,-0.5,18.88133430480957
269,15,7,5,-0.3999999999999999,19.01581573486328
269,16,6,5,-0.29999999999999993,18.925630569458008
269,17,7,5,-0.3999999999999999,0.0
269,18,6,5,-0.29999999999999993,18.874671936035156
269,19,5,5,-0.19999999999999996,18.765016555786133
269,20,4,5,-0.09999999999999998,18.686168670654297
269,21,3,5,-0.19999999999999996,18.60903549194336
269,22,2,5,-0.29999999999999993,0.0
269,23,1,5,-0.3999999999999999,18.678125381469727
269,24,0,5,-0.5,18.73598861694336
269,25,0,5,-0.5,0.0
269,26,0,5,-0.5,18.811767578125
269,27,0,5,-0.5,18.818777084350586
269,28,0,5,-0.5,18.833446502685547
269,29,0,4,-0.3999999999999999,0.0
269,30,0,5,-0.5,18.6607608795166
269,31,0,6,-0.6,18.88113021850586
269,32,0,6,-0.6,19.183818817138672
269,33,0,7,-0.7,0.0
269,34,0,7,-0.7,19.555795669555664
269,35,0,7,-0.7,19.612930297851562
269,36,0,7,-0.7,19.677291870117188
269,37,0,7,-0.7,0.0
269,38,0,7,-0.7,0.0
269,39,0,6,-0.6,19.90690803527832
270,0,0,1,-0.7,19.194299697875977
270,1,0,2,-0.6,19.16653823852539
270,2,0,3,-0.5,0.0
270,3,0,4,-0.3999999999999999,19.259719848632812
270,4,0,5,-0.5,19.40203094482422
270,5,1,5,-0.3999999999999999,19.696626663208008
270,6,1,4,-0.29999999999999993,0.0
270,7,2,4,-0.19999999999999996,0.0
270,8,2,3,-0.29999999999999993,19.25504493713379
270,9,3,3,-0.19999999999999996,19.04952049255371
270,10,4,3,-0.09999999999999998,18.956729888916016
270,11,4,2,-0.19999999999999996,18.997467041015625
270,12,5,2,-0.29999999999999993,18.96466064453125
270,13,5,3,-0.19999999999999996,0.0
270,14,5,2,-0.29999999999999993,19.010854721069336
270,15,6,2,-0.3999999999999999,18.986591339111328
270,16,7,2,-0.5,0.0
270,17,8,2,-0.6,19.120525360107422
270,18,8,1,-0.7,19.208040237426758
270,19,9,1,-0.8,19.234506607055664
270,20,9,2,-0.7,19.34987449645996
270,21,9,1,-0.8,19.417970657348633
270,22,9,2,-0.7,19.461441040039062
270,23,9,1,-0.8,0.0
270,24,9,2,-0.7,19.59335708618164
270,25,9,1,-0.8,19.69139862060547
270,26,9,2,-0.7,19.75691032409668
270,27,9,3,-0.6,19.874530792236328
270,28,9,4,-0.5,0.0
270,29,9,3,-0.6,20.075397491455078
270,30,9,2,-0.7,20.074398040771484
270,31,9,3,-0.6,20.12078094482422
270,32,9,4,-0.5,20.216093063354492
270,33,9,3,-0.6,20.32366371154785
270,34,9,4,-0.5,20.329818725585938
270,35,9,5,-0.6,20.44328498840332
270,36,9,4,-0.5,20.662416458129883
270,37,9,5,-0.6,0.0
270,38,9,6,-0.7,0.0
270,39,9,5,-0.6,21.042076110839844
271,0,1,0,-0.7,20.302675247192383
271,1,2,0,-0.6,20.294715881347656
271,2,3,0,-0.5,0.0
271,3,3,1,-0.3999999999999999,20.412109375
271,4,4,1,-0.29999999999999993,0.0
271,5,4,2,-0.19999999999999996,0.0
271,6,4,3,-0.09999999999999998,20.47383689880371
271,7,4,4,100.0,0.0
272,0,0,1,-0.7,20.5638427734375
272,1,0,2,-0.6,20.521316528320312
272,2,0,3,-0.5,20.47220230102539
272,3,0,4,-0.3999999999999999,20.539329528808594
272,4,0,5,-0.5,20.66766357421875
272,5,0,6,-0.6,0.0
272,6,0,7,-0.7,21.30530548095703
272,7,0,7,-0.7,0.0
272,8,0,8,-0.8,21.717294692993164
272,9,0,9,-0.9,22.104934692382812
272,10,1,9,-0.8,22.506895065307617
272,11,2,9,-0.7,22.54030418395996
272,12,2,8,-0.6,0.0
272,13,2,9,-0.7,22.265527725219727
272,14,3,9,-0.6,22.683853149414062
272,15,4,9,-0.5,0.0
272,16,4,8,-0.3999999999999999,22.739749908447266
272,17,4,9,-0.5,0.0
272,18,4,8,-0.3999999999999999,22.789846420288086
272,19,5,8,-0.5,0.0
272,20,5,7,-0.3999999999999999,22.400651931762695
272,21,5,6,-0.29999999999999993,22.02200698852539
272,22,5,5,-0.19999999999999996,21.690439224243164
272,23,5,4,-0.09999999999999998,21.35076904296875
272,24,5,3,-0.19999999999999996,21.091014862060547
272,25,4,3,-0.09999999999999998,0.0
272,26,3,3,-0.19999999999999996,0.0
272,27,3,2,-0.29999999999999993,20.605283737182617
272,28,3,1,-0.3999999999999999,0.0
272,29,4,1,-0.29999999999999993,20.561538696289062
272,30,5,1,-0.3999999999999999,20.57243537902832
272,31,5,0,-0.5,20.687084197998047
272,32,6,0,-0.6,20.654279708862305
272,33,6,1,-0.5,20.795984268188477
272,34,6,0,-0.6,20.845645904541016
272,35,6,1,-0.5,20.81510353088379
272,36,6,0,-0.6,0.0
272,37,6,1,-0.5,20.828651428222656
272,38,6,2,-0.3999999999999999,20.878589630126953
272,39,7,2,-0.5,0.0
273,0,0,1,-0.7,20.777088165283203
273,1,0,0,-0.8,0.0
273,2,0,1,-0.7,20.776439666748047
273,3,0,2,-0.6,20.74219512939453
273,4,0,3,-0.5,20.69841957092285
273,5,0,4,-0.3999999999999999,0.0
273,6,1,4,-0.29999999999999993,0.0
273,7,1,3,-0.3999999999999999,0.0
273,8,1,4,-0.29999999999999993,20.57425880432129
273,9,0,4,-0.3999999999999999,20.683481216430664
273,10,0,5,-0.5,0.0
273,11,0,5,-0.5,21.04692268371582
273,12,0,5,-0.5,21.04632568359375
273,13,0,6,-0.6,21.049562454223633
273,14,0,6,-0.6,21.370330810546875
273,15,0,6,-0.6,21.395769119262695
273,16,0,7,-0.7,21.430103302001953
273,17,0,6,-0.6,21.823680877685547
273,18,0,5,-0.5,21.501426696777344
273,19,0,6,-0.6,21.206602096557617
273,20,0,5,-0.5,21.537694931030273
273,21,0,6,-0.6,0.0
273,22,0,5,-0.5,21.56828498840332
273,23,0,4,-0.3999999999999999,21.270612716674805
273,24,0,3,-0.5,21.00271987915039
273,25,1,3,-0.3999999999999999,20.867679595947266
273,26,1,2,-0.5,0.0
273,27,2,2,-0.3999999999999999,20.679306030273438
273,28,2,1,-0.5,20.58641242980957
273,29,1,1,-0.6,0.0
273,30,2,1,-0.5,20.72185516357422
273,31,3,1,-0.3999999999999999,20.697040557861328
273,32,4,1,-0.29999999999999993,20.69013023376465
273,33,5,1,-0.3999999999999999,0.0
273,34,6,1,-0.5,20.823326110839844
273,35,7,1,-0.6,0.0
273,36,7,0,-0.7,21.136369705200195
273,37,7,1,-0.6,21.13681411743164
273,38,7,0,-0.7,21.214235305786133
273,39,6,0,-0.6,0.0
274,0,1,0,-0.7,0.0
274,1,1,1,-0.6,21.038999557495117
274,2,0,1,-0.7,0.0
274,3,0,1,-0.7,0.0
274,4,0,2,-0.6,21.05706024169922
274,5,0,1,-0.7,20.999113082885742
274,6,0,2,-0.6,21.033382415771484
274,7,0,3,-0.5,20.983369827270508
274,8,0,4,-0.3999999999999999,21.026248931884766
274,9,0,3,-0.5,21.152952194213867
274,10,0,4,-0.3999999999999999,20.98886489868164
274,11,0,5,-0.5,0.0
274,12,0,5,-0.5,21.38300895690918
274,13,0,5,-0.5,21.38626480102539
274,14,1,5,-0.3999999999999999,0.0
274,15,0,5,-0.5,21.29766273498535
274,16,0,5,-0.5,21.392114639282227
274,17,0,5,-0.5,21.400493621826172
274,18,0,5,-0.5,21.411104202270508
274,19,0,6,-0.6,21.42366600036621
274,20,0,7,-0.7,0.0
274,21,0,7,-0.7,22.1452693939209
274,22,0,7,-0.7,22.19106674194336
274,23,0,6,-0.6,22.245222091674805
274,24,0,5,-0.5,21.916799545288086
274,25,0,5,-0.5,0.0
274,26,0,6,-0.6,21.63177490234375
274,27,0,5,-0.5,21.958600997924805
274,28,1,5,-0.3999999999999999,0.0
274,29,1,4,-0.29999999999999993,21.555316925048828
274,30,1,3,-0.3999999999999999,0.0
274,31,1,2,-0.5,21.05533790588379
274,32,1,1,-0.6,0.0
274,33,1,2,-0.5,0.0
274,34,1,3,-0.3999999999999999,20.99398422241211
274,35,1,2,-0.5,21.040555953979492
274,36,1,3,-0.3999999999999999,0.0
274,37,1,2,-0.5,21.02431297302246
274,38,1,3,-0.3999999999999999,20.957679748535156
274,39,1,4,-0.29999999999999993,21.009244918823242
275,0,0,0,-0.8,0.0
275,1,0,0,-0.8,0.0
275,2,0,0,-0.8,0.0
275,3,0,1,-0.7,20.986331939697266
275,4,0,2,-0.6,20.92842674255371
275,5,0,3,-0.5,20.866239547729492
275,6,1,3,-0.3999999999999999,0.0
275,7,1,4,-0.29999999999999993,20.765533447265625
275,8,1,5,-0.3999999999999999,20.89545440673828
275,9,1,6,-0.5,21.184370040893555
275,10,1,5,-0.3999999999999999,21.54216957092285
275,11,1,6,-0.5,21.169404983520508
275,12,1,7,-0.6,0.0
275,13,1,6,-0.5,21.903928756713867
275,14,1,5,-0.3999999999999999,21.54357147216797
275,15,1,4,-0.29999999999999993,0.0
275,16,1,3,-0.3999999999999999,20.83950424194336
275,17,2,3,-0.29999999999999993,0.0
275,18,2,2,-0.3999999999999999,20.529787063598633
275,19,2,1,-0.5,20.500831604003906
275,20,2,2,-0.3999999999999999,20.57223892211914
275,21,2,1,-0.5,0.0
275,22,1,1,-0.6,0.0
275,23,1,0,-0.7,0.0
275,24,1,1,-0.6,20.65164566040039
275,25,2,1,-0.5,20.54558563232422
275,26,2,2,-0.3999999999999999,20.541841506958008
275,27,2,3,-0.29999999999999993,20.45941734313965
275,28,2,2,-0.3999999999999999,20.453062057495117
275,29,2,3,-0.29999999999999993,20.426483154296875
275,30,2,4,-0.19999999999999996,20.424640655517578
275,31,1,4,-0.29999999999999993,20.57699203491211
275,32,1,5,-0.3999999999999999,20.62670135498047
275,33,1,4,-0.29999999999999993,0.0
275,34,1,5,-0.3999999999999999,20.592323303222656
275,35,0,5,-0.5,20.890993118286133
275,36,0,6,-0.6,20.974637985229492
275,37,0,6,-0.6,21.300756454467773
275,38,0,6,-0.6,21.327125549316406
275,39,0,7,-0.7,21.36246109008789
276,0,0,1,-0.7,20.614364624023438
276,1,0,2,-0.6,20.63054847717285
276,2,1,2,-0.5,0.0
276,3,1,3,-0.3999999999999999,20.549514770507812
276,4,1,4,-0.29999999999999993,20.65139389038086
276,5,1,5,-0.3999999999999999,0.0
276,6,1,4,-0.29999999999999993,21.176952362060547
276,7,2,4,-0.19999999999999996,20.873424530029297
276,8,3,4,-0.09999999999999998,0.0
276,9,3,3,-0.19999999999999996,20.74222755432129
276,10,4,3,-0.09999999999999998,20.60746192932129
276,11,5,3,-0.19999999999999996,20.716449737548828
276,12,6,3,-0.29999999999999993,20.831233978271484
276,13,6,2,-0.3999999999999999,20.959993362426758
276,14,6,1,-0.5,0.0
276,15,7,1,-0.6,0.0
276,16,7,2,-0.5,20.9639835357666
276,17,7,3,-0.3999999999999999,21.03728485107422
276,18,8,3,-0.5,0.0
276,19,8,2,-0.6,21.230371475219727
276,20,8,3,-0.5,21.181171417236328
276,21,8,2,-0.6,21.24992561340332
276,22,8,3,-0.5,0.0
276,23,8,2,-0.6,21.266399383544922
276,24,8,3,-0.5,21.212738037109375
276,25,8,4,-0.3999999999999999,21.293907165527344
276,26,8,3,-0.5,21.366920471191406
276,27,8,4,-0.3999999999999999,0.0
276,28,8,5,-0.5,0.0
276,29,8,4,-0.3999999999999999,21.5628662109375
276,30,8,5,-0.5,21.36084747314453
276,31,8,6,-0.6,21.552988052368164
276,32,8,5,-0.5,21.758129119873047
276,33,8,6,-0.6,21.589988708496094
276,34,8,5,-0.5,21.81517791748047
276,35,8,4,-0.3999999999999999,0.0
276,36,8,5,-0.5,21.480138778686523
276,37,8,6,-0.6,21.700450897216797
276,38,8,5,-0.5,21.93119239807129
276,39,8,4,-0.3999999999999999,21.78388023376465
277,0,0,0,-0.8,0.0
277,1,0,1,-0.7,20.81684684753418
277,2,0,0,-0.8,0.0
277,3,0,1,-0.7,20.821298599243164
277,4,0,2,-0.6,20.821523666381836
277,5,0,3,-0.5,20.8162841796875
277,6,1,3,-0.3999999999999999,20.933696746826172
277,7,2,3,-0.29999999999999993,20.827720642089844
277,8,1,3,-0.3999999999999999,0.0
277,9,2,3,-0.29999999999999993,20.79475212097168
277,10,3,3,-0.19999999999999996,20.6868896484375
277,11,4,3,-0.09999999999999998,20.751768112182617
277,12,5,3,-0.19999999999999996,20.8775691986084
277,13,4,3,-0.09999999999999998,0.0
277,14,5,3,-0.19999999999999996,20.833635330200195
277,15,6,3,-0.29999999999999993,20.965118408203125
277,16,6,2,-0.3999999999999999,21.111106872558594
277,17,7,2,-0.5,21.03858757019043
277,18,8,2,-0.6,21.207448959350586
277,19,7,2,-0.5,21.39081382751465
277,20,7,1,-0.6,0.0
277,21,8,1,-0.7,0.0
277,22,8,0,-0.8,0.0
277,23,8,1,-0.7,0.0
277,24,7,1,-0.6,21.482717514038086
277,25,6,1,-0.5,21.345439910888672
277,26,5,1,-0.3999999999999999,21.19025230407715
277,27,5,2,-0.29999999999999993,0.0
277,28,4,2,-0.19999999999999996,21.082944869995117
277,29,4,3,-0.09999999999999998,0.0
277,30,3,3,-0.19999999999999996,20.934284210205078
277,31,2,3,-0.29999999999999993,20.728776931762695
277,32,1,3,-0.3999999999999999,20.561132431030273
277,33,0,3,-0.5,20.59465217590332
277,34,0,3,-0.5,20.672576904296875
277,35,0,3,-0.5,20.65823745727539
277,36,0,4,-0.3999999999999999,0.0
277,37,0,4,-0.3999999999999999,20.812658309936523
277,38,0,4,-0.3999999999999999,20.793317794799805
277,39,0,4,-0.3999999999999999,20.773906707763672
278,0,0,0,-0.8,20.496219635009766
278,1,0,0,-0.8,20.489490509033203
278,2,0,0,-0.8,0.0
278,3,0,0,-0.8,20.486045837402344
278,4,0,0,-0.8,0.0
278,5,0,0,-0.8,20.482219696044922
278,6,1,0,-0.7,0.0
278,7,0,0,-0.8,0.0
278,8,0,0,-0.8,20.482301712036133
278,9,0,0,-0.8,20.495147705078125
278,10,0,1,-0.7,20.516374588012695
278,11,0,1,-0.7,20.519184112548828
278,12,0,2,-0.6,20.543272018432617
278,13,1,2,-0.5,0.0
278,14,1,3,-0.3999999999999999,20.443683624267578
278,15,0,3,-0.5,20.51744270324707
278,16,0,4,-0.3999999999999999,0.0
278,17,0,5,-0.5,20.811180114746094
278,18,0,6,-0.6,21.122392654418945
278,19,0,5,-0.5,21.482559204101562
278,20,0,4,-0.3999999999999999,0.0
278,21,0,5,-0.5,20.881486892700195
278,22,0,4,-0.3999999999999999,21.18841552734375
278,23,0,3,-0.5,20.899398803710938
278,24,1,3,-0.3999999999999999,0.0
278,25,1,2,-0.5,20.6011905670166
278,26,2,2,-0.3999999999999999,0.0
278,27,2,3,-0.29999999999999993,20.47804832458496
278,28,2,2,-0.3999999999999999,20.48505401611328
278,29,2,3,-0.29999999999999993,20.450740814208984
278,30,2,2,-0.3999999999999999,20.45988655090332
278,31,2,3,-0.29999999999999993,20.426725387573242
278,32,2,2,-0.3999999999999999,20.43857765197754
278,33,2,1,-0.5,0.0
278,34,2,2,-0.3999999999999999,20.460268020629883
278,35,2,3,-0.29999999999999993,20.397951126098633
278,36,2,4,-0.19999999999999996,20.40985870361328
278,37,2,5,-0.29999999999999993,20.583358764648438
278,38,2,4,-0.19999999999999996,20.93772315979004
278,39,2,5,-0.29999999999999993,20.55181121826172
279,0,0,1,-0.7,20.484189987182617
279,1,0,2,-0.6,20.466814041137695
279,2,0,3,-0.5,20.445402145385742
279,3,0,4,-0.3999999999999999,20.54318618774414
279,4,1,4,-0.29999999999999993,20.72673988342285
279,5,0,4,-0.3999999999999999,0.0
279,6,1,4,-0.29999999999999993,20.715335845947266
279,7,2,4,-0.19999999999999996,20.586139678955078
279,8,3,4,-0.09999999999999998,20.500947952270508
279,9,4,4,100.0,20.439006805419922
280,0,1,0,-0.7,20.381608963012695
280,1,2,0,-0.6,20.309600830078125
280,2,3,0,-0.5,20.30451774597168
280,3,3,1,-0.3999999999999999,0.0
280,4,4,1,-0.29999999999999993,20.196636199951172
280,5,5,1,-0.3999999999999999,20.246313095092773
280,6,5,0,-0.5,0.0
280,7,5,1,-0.3999999999999999,20.318946838378906
280,8,4,1,-0.29999999999999993,0.0
280,9,4,0,-0.3999999999999999,0.0
280,10,4,1,-0.29999999999999993,20.20275115966797
280,11,4,2,-0.19999999999999996,20.099708557128906
280,12,4,3,-0.09999999999999998,20.086965560913086
280,13,4,4,100.0,20.07842445373535
281,0,0,1,-0.7,20.060697555541992
281,1,0,2,-0.6,19.98076820373535
281,2,0,2,-0.6,0.0
281,3,0,3,-0.5,19.851852416992188
281,4,0,4,-0.3999999999999999,19.877399444580078
281,5,0,5,-0.5,19.996841430664062
281,6,0,6,-0.6,20.246496200561523
281,7,1,6,-0.5,0.0
281,8,1,5,-0.3999999999999999,20.510202407836914
281,9,1,6,-0.5,20.150854110717773
281,10,1,5,-0.3999999999999999,20.490684509277344
281,11,1,4,-0.29999999999999993,20.134326934814453
281,12,1,5,-0.3999999999999999,19.79246711730957
281,13,1,4,-0.29999999999999993,20.100784301757812
281,14,1,5,-0.3999999999999999,0.0
281,15,1,4,-0.29999999999999993,20.064476013183594
281,16,1,3,-0.3999999999999999,0.0
281,17,1,2,-0.5,19.5495662689209
281,18,1,1,-0.6,19.497528076171875
281,19,1,2,-0.5,19.548402786254883
281,20,1,1,-0.6,19.497966766357422
281,21,2,1,-0.5,0.0
281,22,2,2,-0.3999999999999999,19.49114990234375
281,23,2,1,-0.5,0.0
281,24,2,2,-0.3999999999999999,19.491649627685547
281,25,2,1,-0.5,19.387420654296875
281,26,2,2,-0.3999999999999999,19.490222930908203
281,27,2,3,-0.29999999999999993,19.387889862060547
281,28,2,2,-0.3999999999999999,19.40745735168457
281,29,2,3,-0.29999999999999993,19.367116928100586
281,30,2,2,-0.3999999999999999,0.0
281,31,2,3,-0.29999999999999993,19.338098526000977
281,32,2,2,-0.3999999999999999,0.0
281,33,2,3,-0.29999999999999993,19.281314849853516
281,34,2,4,-0.19999999999999996,19.2758731842041
281,35,2,5,-0.29999999999999993,19.436260223388672
281,36,2,6,-0.3999999999999999,19.747238159179688
281,37,2,7,-0.5,20.072980880737305
281,38,1,7,-0.6,0.0
281,39,1,8,-0.7,20.464820861816406
282,0,0,1,-0.7,19.516450881958008
282,1,0,2,-0.6,19.48244857788086
282,2,0,3,-0.5,19.45368003845215
282,3,0,4,-0.3999999999999999,19.532384872436523
282,4,0,5,-0.5,19.700082778930664
282,5,0,6,-0.6,0.0
282,6,0,7,-0.7,20.33602523803711
282,7,0,6,-0.6,20.728084564208984
282,8,0,5,-0.5,20.426908493041992
282,9,0,4,-0.3999999999999999,20.146970748901367
282,10,0,5,-0.5,0.0
282,11,0,5,-0.5,0.0
282,12,0,4,-0.3999999999999999,20.185440063476562
282,13,0,3,-0.5,19.915590286254883
282,14,1,3,-0.3999999999999999,0.0
282,15,2,3,-0.29999999999999993,0.0
282,16,1,3,-0.3999999999999999,0.0
282,17,2,3,-0.29999999999999993,0.0
282,18,3,3,-0.19999999999999996,0.0
282,19,3,2,-0.29999999999999993,19.38076400756836
282,20,4,2,-0.19999999999999996,0.0
282,21,5,2,-0.29999999999999993,19.40408706665039
282,22,5,1,-0.3999999999999999,19.503463745117188
282,23,4,1,-0.29999999999999993,0.0
282,24,5,1,-0.3999999999999999,19.35209846496582
282,25,6,1,-0.5,19.461837768554688
282,26,7,1,-0.6,19.585346221923828
282,27,6,1,-0.5,19.72158432006836
282,28,5,1,-0.3999999999999999,19.625553131103516
282,29,4,1,-0.29999999999999993,19.514904022216797
282,30,3,1,-0.3999999999999999,19.393619537353516
282,31,2,1,-0.5,19.36139488220215
282,32,1,1,-0.6,19.377071380615234
282,33,0,1,-0.7,19.450115203857422
282,34,0,1,-0.7,19.597423553466797
282,35,0,1,-0.7,19.61417579650879
282,36,0,1,-0.7,19.638975143432617
282,37,0,1,-0.7,19.671030044555664
282,38,1,1,-0.6,19.709625244140625
282,39,2,1,-0.5,19.6086368560791
283,0,1,0,-0.7,19.829572677612305
283,1,2,0,-0.6,19.759559631347656
283,2,2,0,-0.6,0.0
283,3,2,0,-0.6,0.0
283,4,3,0,-0.5,19.835920333862305
283,5,2,0,-0.6,19.833707809448242
283,6,2,1,-0.5,19.90418243408203
283,7,2,0,-0.6,19.815580368041992
283,8,2,1,-0.5,19.955148696899414
283,9,2,0,-0.6,0.0
283,10,2,1,-0.5,19.994993209838867
283,11,2,0,-0.6,0.0
283,12,2,1,-0.5,20.02587890625
283,13,1,1,-0.6,0.0
283,14,1,2,-0.5,0.0
283,15,1,3,-0.3999999999999999,19.95846939086914
283,16,1,2,-0.5,19.98589324951172
283,17,1,3,-0.3999999999999999,19.937162399291992
283,18,1,4,-0.29999999999999993,19.971782684326172
283,19,1,5,-0.3999999999999999,0.0
283,20,1,4,-0.29999999999999993,20.41485595703125
283,21,1,5,-0.3999999999999999,20.099964141845703
283,22,1,6,-0.5,20.404512405395508
283,23,1,5,-0.3999999999999999,20.763341903686523
283,24,1,6,-0.5,0.0
283,25,1,5,-0.3999999999999999,20.777496337890625
283,26,1,4,-0.29999999999999993,20.431798934936523
283,27,1,5,-0.3999999999999999,20.118745803833008
283,28,1,6,-0.5,0.0
283,29,2,6,-0.3999999999999999,0.0
283,30,1,6,-0.5,0.0
283,31,1,5,-0.3999999999999999,20.763635635375977
283,32,1,4,-0.29999999999999993,20.39760398864746
283,33,1,3,-0.3999999999999999,20.07141876220703
283,34,1,2,-0.5,19.89801025390625
283,35,1,1,-0.6,19.842687606811523
283,36,1,0,-0.7,0.0
283,37,1,1,-0.6,19.9703311920166
283,38,1,2,-0.5,19.909513473510742
283,39,1,1,-0.6,19.86453628540039
284,0,0,0,-0.8,0.0
284,1,0,1,-0.7,20.09954071044922
284,2,0,2,-0.6,20.066326141357422
284,3,1,2,-0.5,0.0
284,4,1,3,-0.3999999999999999,19.87826156616211
284,5,1,2,-0.5,19.905742645263672
284,6,1,3,-0.3999999999999999,19.856992721557617
284,7,0,3,-0.5,0.0
284,8,0,4,-0.3999999999999999,20.036151885986328
284,9,0,3,-0.5,20.174335479736328
284,10,0,3,-0.5,0.0
284,11,0,4,-0.3999999999999999,20.01637840270996
284,12,0,5,-0.5,20.15408706665039
284,13,0,4,-0.3999999999999999,0.0
284,14,0,3,-0.5,0.0
284,15,0,4,-0.3999999999999999,20.001178741455078
284,16,0,5,-0.5,20.14059829711914
284,17,0,6,-0.6,0.0
284,18,1,6,-0.5,0.0
284,19,1,7,-0.6,0.0
284,20,1,6,-0.5,20.96746253967285
284,21,1,5,-0.3999999999999999,0.0
284,22,1,6,-0.5,0.0
284,23,1,5,-0.3999999999999999,20.552337646484375
284,24,1,4,-0.29999999999999993,20.17673110961914
284,25,1,3,-0.3999999999999999,19.861373901367188
284,26,1,2,-0.5,0.0
284,27,1,1,-0.6,19.632402420043945
284,28,1,2,-0.5,19.679346084594727
284,29,1,1,-0.6,19.610109329223633
284,30,1,2,-0.5,19.66008186340332
284,31,1,1,-0.6,19.591014862060547
284,32,1,2,-0.5,19.643218994140625
284,33,1,3,-0.3999999999999999,19.57649040222168
284,34,1,2,-0.5,19.587690353393555
284,35,1,3,-0.3999999999999999,19.54593276977539
284,36,2,3,-0.29999999999999993,0.0
284,37,2,4,-0.19999999999999996,19.406484603881836
284,38,2,3,-0.29999999999999993,19.501394271850586
284,39,2,4,-0.19999999999999996,19.335968017578125
285,0,0,0,-0.8,0.0
285,1,0,1,-0.7,0.0
285,2,0,1,-0.7,0.0
285,3,0,2,-0.6,19.486000061035156
285,4,0,3,-0.5,19.384231567382812
285,5,0,4,-0.3999999999999999,19.391101837158203
285,6,0,5,-0.5,19.481149673461914
285,7,0,4,-0.3999999999999999,0.0
285,8,0,5,-0.5,0.0
285,9,0,6,-0.6,19.669218063354492
285,10,0,5,-0.5,0.0
285,11,0,6,-0.6,19.670400619506836
285,12,0,6,-0.6,0.0
285,13,0,6,-0.6,19.935298919677734
285,14,0,6,-0.6,0.0
285,15,0,5,-0.5,20.001300811767578
285,16,0,5,-0.5,0.0
285,17,0,4,-0.3999999999999999,19.826398849487305
285,18,0,5,-0.5,19.616350173950195
285,19,0,4,-0.3999999999999999,19.87877655029297
285,20,0,3,-0.5,0.0
285,21,0,4,-0.3999999999999999,19.56467628479004
285,22,0,3,-0.5,0.0
285,23,0,4,-0.3999999999999999,19.612150192260742
285,24,0,3,-0.5,19.76509666442871
285,25,1,3,-0.3999999999999999,19.659151077270508
285,26,2,3,-0.29999999999999993,19.515247344970703
285,27,2,2,-0.3999999999999999,19.36944580078125
285,28,2,3,-0.29999999999999993,0.0
285,29,3,3,-0.19999999999999996,19.384923934936523
285,30,3,2,-0.29999999999999993,0.0
285,31,4,2,-0.19999999999999996,19.34242057800293
285,32,5,2,-0.29999999999999993,19.380651473999023
285,33,5,3,-0.19999999999999996,19.477020263671875
285,34,6,3,-0.29999999999999993,19.5089168548584
285,35,6,4,-0.19999999999999996,19.60379409790039
285,36,6,3,-0.29999999999999993,19.641530990600586
285,37,7,3,-0.3999999999999999,0.0
285,38,7,4,-0.29999999999999993,19.677135467529297
285,39,6,4,-0.19999999999999996,0.0
286,0,0,1,-0.7,19.66514778137207
286,1,0,2,-0.6,19.61003303527832
286,2,0,3,-0.5,19.55548858642578
286,3,0,4,-0.3999999999999999,19.609416961669922
286,4,0,5,-0.5,19.7474365234375
286,5,0,4,-0.3999999999999999,0.0
286,6,0,5,-0.5,19.7634334564209
286,7,1,5,-0.3999999999999999,20.010583877563477
286,8,2,5,-0.29999999999999993,19.85736656188965
286,9,3,5,-0.19999999999999996,19.771841049194336
286,10,3,4,-0.09999999999999998,0.0
286,11,4,4,100.0,19.32917594909668
287,0,0,1,-0.7,19.615787506103516
287,1,1,1,-0.6,19.542369842529297
287,2,2,1,-0.5,19.36113739013672
287,3,3,1,-0.3999999999999999,19.246131896972656
287,4,4,1,-0.29999999999999993,19.179101943969727
287,5,5,1,-0.3999999999999999,19.146286010742188
