episode,step,oversight,pos_x,pos_y,has_treasure,action,reward,R_internal,R_social,R_penalty,is_conflict,greed_best_action,comp_best_action,action_str
531,25,0.5453625864784308,2,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
531,26,0.5453625864784308,2,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,27,0.5453625864784308,2,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,28,0.5453625864784308,2,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,29,0.5453625864784308,1,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
531,30,0.5453625864784308,1,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,31,0.5453625864784308,1,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,32,0.5453625864784308,1,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,33,0.5453625864784308,1,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,34,0.5453625864784308,1,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,35,0.5453625864784308,1,6,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,36,0.5453625864784308,2,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
531,37,0.5453625864784308,2,5,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,38,0.5453625864784308,2,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,39,0.5453625864784308,2,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,40,0.5453625864784308,2,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,41,0.5453625864784308,2,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,42,0.5453625864784308,1,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
531,43,0.5453625864784308,1,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
531,44,0.5453625864784308,1,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,45,0.5453625864784308,1,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,46,0.5453625864784308,0,2,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
531,47,0.5453625864784308,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
531,48,0.5453625864784308,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
531,49,0.5453625864784308,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
531,50,0.5453625864784308,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
531,51,0.5453625864784308,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
531,52,0.5453625864784308,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
531,53,0.5453625864784308,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
531,54,0.5453625864784308,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
531,55,0.5453625864784308,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
531,56,0.5453625864784308,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
531,57,0.5453625864784308,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
531,58,0.5453625864784308,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
531,59,0.5453625864784308,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
532,0,0.6292536463658772,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
532,1,0.6292536463658772,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
532,2,0.6292536463658772,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
532,3,0.6292536463658772,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
532,4,0.6292536463658772,1,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
532,5,0.6292536463658772,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
532,6,0.6292536463658772,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
532,7,0.6292536463658772,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
532,8,0.6292536463658772,0,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
532,9,0.6292536463658772,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
532,10,0.6292536463658772,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
532,11,0.6292536463658772,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
532,12,0.6292536463658772,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
532,13,0.6292536463658772,1,1,0,1,-2.0,0.0,0.0,0.0,0,down,right,down
532,14,0.6292536463658772,0,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
532,15,0.6292536463658772,1,1,0,1,-2.0,0.0,0.0,0.0,0,down,right,down
532,16,0.6292536463658772,0,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
532,17,0.6292536463658772,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
532,18,0.6292536463658772,1,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
532,19,0.6292536463658772,1,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
532,20,0.6292536463658772,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
532,21,0.6292536463658772,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
532,22,0.6292536463658772,1,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
532,23,0.6292536463658772,2,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
532,24,0.6292536463658772,3,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
532,25,0.6292536463658772,3,4,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
532,26,0.6292536463658772,4,4,1,1,-2.0,0.0,0.0,0.0,0,down,down,down
532,27,0.6292536463658772,4,3,1,2,-2.0,0.0,0.0,0.0,0,right,down,left
532,28,0.6292536463658772,3,3,1,0,-2.0,0.0,0.0,0.0,0,right,down,up
532,29,0.6292536463658772,4,3,1,1,-2.0,0.0,0.0,0.0,0,right,down,down
532,30,0.6292536463658772,5,3,1,1,-2.0,0.0,0.0,0.0,0,right,down,down
532,31,0.6292536463658772,5,4,0,3,-25002.0,0.0,0.0,-25000.0,0,right,down,right
533,0,0.265271968982138,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
533,1,0.265271968982138,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
533,2,0.265271968982138,0,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
533,3,0.265271968982138,0,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
533,4,0.265271968982138,1,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
533,5,0.265271968982138,1,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
533,6,0.265271968982138,0,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
533,7,0.265271968982138,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
533,8,0.265271968982138,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
533,9,0.265271968982138,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
533,10,0.265271968982138,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
533,11,0.265271968982138,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
533,12,0.265271968982138,1,1,0,1,-2.0,0.0,0.0,0.0,0,down,right,down
533,13,0.265271968982138,1,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
533,14,0.265271968982138,2,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
533,15,0.265271968982138,1,2,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
533,16,0.265271968982138,0,2,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
533,17,0.265271968982138,1,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
533,18,0.265271968982138,2,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
533,19,0.265271968982138,2,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
533,20,0.265271968982138,2,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
533,21,0.265271968982138,2,4,0,1,-20000.0,0.0,0.0,-20000.0,1,down,down,down
534,0,0.7439878354168026,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,1,0.7439878354168026,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,2,0.7439878354168026,3,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,3,0.7439878354168026,4,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,4,0.7439878354168026,4,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,5,0.7439878354168026,4,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,6,0.7439878354168026,5,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,7,0.7439878354168026,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,8,0.7439878354168026,5,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,9,0.7439878354168026,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,10,0.7439878354168026,6,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,11,0.7439878354168026,6,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,12,0.7439878354168026,5,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
534,13,0.7439878354168026,5,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,14,0.7439878354168026,6,2,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
534,15,0.7439878354168026,6,1,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,16,0.7439878354168026,6,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,17,0.7439878354168026,6,3,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,18,0.7439878354168026,7,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
534,19,0.7439878354168026,8,3,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,20,0.7439878354168026,7,3,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
534,21,0.7439878354168026,7,4,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,22,0.7439878354168026,8,4,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,23,0.7439878354168026,8,5,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,24,0.7439878354168026,8,4,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,25,0.7439878354168026,9,4,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
534,26,0.7439878354168026,9,3,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,27,0.7439878354168026,8,3,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
534,28,0.7439878354168026,7,3,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
534,29,0.7439878354168026,7,2,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
534,30,0.7439878354168026,7,3,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
534,31,0.7439878354168026,6,3,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
534,32,0.7439878354168026,5,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
534,33,0.7439878354168026,5,4,0,3,-12002.0,0.0,0.0,-12000.0,0,right,down,right
535,0,0.11830371877404006,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
535,1,0.11830371877404006,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
535,2,0.11830371877404006,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
535,3,0.11830371877404006,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
535,4,0.11830371877404006,1,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
535,5,0.11830371877404006,1,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
535,6,0.11830371877404006,1,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
535,7,0.11830371877404006,1,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
535,8,0.11830371877404006,2,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
535,9,0.11830371877404006,2,3,0,1,-20000.0,0.0,0.0,-20000.0,1,down,down,down
536,0,0.8350328744828818,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
536,1,0.8350328744828818,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
536,2,0.8350328744828818,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
536,3,0.8350328744828818,3,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
536,4,0.8350328744828818,3,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
536,5,0.8350328744828818,4,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
536,6,0.8350328744828818,5,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
536,7,0.8350328744828818,6,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
536,8,0.8350328744828818,5,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
536,9,0.8350328744828818,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
536,10,0.8350328744828818,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
536,11,0.8350328744828818,5,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
536,12,0.8350328744828818,5,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
536,13,0.8350328744828818,5,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
536,14,0.8350328744828818,4,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
536,15,0.8350328744828818,3,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
536,16,0.8350328744828818,3,4,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
536,17,0.8350328744828818,2,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,18,0.8350328744828818,2,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,19,0.8350328744828818,3,5,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,20,0.8350328744828818,3,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,21,0.8350328744828818,2,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,22,0.8350328744828818,3,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,23,0.8350328744828818,3,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,24,0.8350328744828818,2,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,25,0.8350328744828818,2,6,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,26,0.8350328744828818,2,7,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,27,0.8350328744828818,1,7,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,28,0.8350328744828818,1,6,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,29,0.8350328744828818,1,7,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,30,0.8350328744828818,2,7,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,31,0.8350328744828818,2,8,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,32,0.8350328744828818,2,7,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,33,0.8350328744828818,2,6,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,34,0.8350328744828818,2,5,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,35,0.8350328744828818,2,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,36,0.8350328744828818,2,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,37,0.8350328744828818,1,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,38,0.8350328744828818,1,6,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,39,0.8350328744828818,1,7,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,40,0.8350328744828818,1,6,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,41,0.8350328744828818,0,6,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,42,0.8350328744828818,0,7,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,43,0.8350328744828818,0,7,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,44,0.8350328744828818,1,7,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,45,0.8350328744828818,0,7,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,46,0.8350328744828818,1,7,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,47,0.8350328744828818,2,7,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,48,0.8350328744828818,2,8,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,49,0.8350328744828818,3,8,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,50,0.8350328744828818,3,7,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
536,51,0.8350328744828818,4,7,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,52,0.8350328744828818,4,8,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,53,0.8350328744828818,5,8,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,54,0.8350328744828818,5,9,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,55,0.8350328744828818,5,9,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
536,56,0.8350328744828818,6,9,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
536,57,0.8350328744828818,5,9,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,58,0.8350328744828818,4,9,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
536,59,0.8350328744828818,4,9,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,0,0.10784392087470387,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
537,1,0.10784392087470387,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
537,2,0.10784392087470387,1,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
537,3,0.10784392087470387,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
537,4,0.10784392087470387,0,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
537,5,0.10784392087470387,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
537,6,0.10784392087470387,0,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,7,0.10784392087470387,0,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,8,0.10784392087470387,0,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
537,9,0.10784392087470387,0,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,10,0.10784392087470387,0,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,11,0.10784392087470387,0,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
537,12,0.10784392087470387,0,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
537,13,0.10784392087470387,0,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
537,14,0.10784392087470387,0,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,15,0.10784392087470387,0,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,16,0.10784392087470387,0,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
537,17,0.10784392087470387,0,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
537,18,0.10784392087470387,0,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
537,19,0.10784392087470387,0,6,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,20,0.10784392087470387,1,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
537,21,0.10784392087470387,2,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
537,22,0.10784392087470387,2,5,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
537,23,0.10784392087470387,2,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
537,24,0.10784392087470387,2,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
537,25,0.10784392087470387,1,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
537,26,0.10784392087470387,1,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
537,27,0.10784392087470387,1,4,0,1,-20000.0,0.0,0.0,-20000.0,1,down,down,down
538,0,0.5079129011847087,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
538,1,0.5079129011847087,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
538,2,0.5079129011847087,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
538,3,0.5079129011847087,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
538,4,0.5079129011847087,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
538,5,0.5079129011847087,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
538,6,0.5079129011847087,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
538,7,0.5079129011847087,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
538,8,0.5079129011847087,1,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
538,9,0.5079129011847087,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
538,10,0.5079129011847087,3,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
538,11,0.5079129011847087,2,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
538,12,0.5079129011847087,1,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
538,13,0.5079129011847087,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
538,14,0.5079129011847087,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
538,15,0.5079129011847087,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
538,16,0.5079129011847087,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
538,17,0.5079129011847087,1,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
538,18,0.5079129011847087,1,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
538,19,0.5079129011847087,1,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
538,20,0.5079129011847087,2,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
538,21,0.5079129011847087,3,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
538,22,0.5079129011847087,4,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
538,23,0.5079129011847087,4,2,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
538,24,0.5079129011847087,4,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
538,25,0.5079129011847087,5,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
538,26,0.5079129011847087,5,4,0,3,-12002.0,0.0,0.0,-12000.0,0,right,down,right
539,0,0.6257270182103256,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
539,1,0.6257270182103256,1,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
539,2,0.6257270182103256,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
539,3,0.6257270182103256,1,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
539,4,0.6257270182103256,1,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
539,5,0.6257270182103256,2,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
539,6,0.6257270182103256,2,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
539,7,0.6257270182103256,2,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
539,8,0.6257270182103256,3,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
539,9,0.6257270182103256,4,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
539,10,0.6257270182103256,5,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
539,11,0.6257270182103256,6,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
539,12,0.6257270182103256,6,2,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
539,13,0.6257270182103256,6,3,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
539,14,0.6257270182103256,7,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
539,15,0.6257270182103256,6,3,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
539,16,0.6257270182103256,7,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
539,17,0.6257270182103256,7,4,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
539,18,0.6257270182103256,6,4,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
539,19,0.6257270182103256,6,5,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
539,20,0.6257270182103256,7,5,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
539,21,0.6257270182103256,6,5,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
539,22,0.6257270182103256,6,4,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
539,23,0.6257270182103256,5,4,0,0,-202.0,0.0,0.0,-200.0,0,right,down,up
540,0,0.47326099120267895,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
540,1,0.47326099120267895,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
540,2,0.47326099120267895,0,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
540,3,0.47326099120267895,0,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
540,4,0.47326099120267895,1,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
540,5,0.47326099120267895,2,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
540,6,0.47326099120267895,2,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
540,7,0.47326099120267895,3,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
540,8,0.47326099120267895,3,2,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
540,9,0.47326099120267895,3,1,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
540,10,0.47326099120267895,4,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
540,11,0.47326099120267895,3,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
540,12,0.47326099120267895,3,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
540,13,0.47326099120267895,4,2,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
540,14,0.47326099120267895,5,2,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
540,15,0.47326099120267895,5,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
540,16,0.47326099120267895,6,3,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
540,17,0.47326099120267895,6,2,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
540,18,0.47326099120267895,6,3,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
540,19,0.47326099120267895,5,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
540,20,0.47326099120267895,5,4,0,3,-202.0,0.0,0.0,-200.0,0,right,down,right
541,0,0.6645590152636567,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
541,1,0.6645590152636567,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
541,2,0.6645590152636567,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
541,3,0.6645590152636567,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
541,4,0.6645590152636567,0,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
541,5,0.6645590152636567,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
541,6,0.6645590152636567,0,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
541,7,0.6645590152636567,1,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
541,8,0.6645590152636567,1,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
